0	0.0142099	-0.0280347
0.1	0.0139868	-0.0280347
0.2	0.0128718	-0.0280347
0.3	0.0129833	-0.0280347
0.4	0.0130948	-0.0280347
0.5	0.0130948	-0.0274771
0.6	0.0132063	-0.0274771
0.7	0.0136523	-0.0274771
0.8	0.0139868	-0.0274771
0.9	0.0139868	-0.0274771
1	0.0135408	-0.0275887
1.1	0.0134293	-0.0277002
1.2	0.0127603	-0.0272541
1.3	0.0127603	-0.0272541
1.4	0.0133178	-0.0272541
1.5	0.0127603	-0.0272541
1.6	0.0127603	-0.0273656
1.7	0.0127603	-0.0274771
1.8	0.0129833	-0.0269196
1.9	0.0132063	-0.0269196
2	0.0138753	-0.0269196
2.1	0.0138753	-0.0269196
2.2	0.0138753	-0.0269196
2.3	0.0138753	-0.0270311
2.4	0.0139868	-0.0272541
2.5	0.0138753	-0.0271426
2.6	0.0138753	-0.0271426
2.7	0.0139868	-0.0271426
2.8	0.0139868	-0.0271426
2.9	0.0140984	-0.0271426
3	0.0136523	-0.0265851
3.1	0.0136523	-0.0265851
3.2	0.0139868	-0.0264736
3.3	0.0139868	-0.0264736
3.4	0.0140984	-0.0263621
3.5	0.0137638	-0.0262506
3.6	0.0134293	-0.0263621
3.7	0.0133178	-0.0270311
3.8	0.0133178	-0.0270311
3.9	0.0127603	-0.0281462
4	0.0127603	-0.0282577
4.1	0.0130948	-0.0282577
4.2	0.0135408	-0.0281462
4.3	0.0138753	-0.0281462
4.4	0.0138753	-0.0291497
4.5	0.0138753	-0.0291497
4.6	0.0136523	-0.0289267
4.7	0.0136523	-0.0288152
4.8	0.0136523	-0.0287037
4.9	0.0139868	-0.0285922
5	0.0139868	-0.0285922
5.1	0.0144329	-0.0284807
5.2	0.0139868	-0.0287037
5.3	0.0137638	-0.0289267
5.4	0.0137638	-0.0289267
5.5	0.0140984	-0.0289267
5.6	0.0134293	-0.0284807
5.7	0.0129833	-0.0285922
5.8	0.0129833	-0.0287037
5.9	0.0127603	-0.0294842
6	0.0129833	-0.0293727
6.1	0.0127603	-0.0289267
6.2	0.0130948	-0.0285922
6.3	0.0132063	-0.0288152
6.4	0.0135408	-0.0294842
6.5	0.0128718	-0.0297072
6.6	0.0126488	-0.0289267
6.7	0.0128718	-0.0287037
6.8	0.0135408	-0.0284807
6.9	0.0137638	-0.0288152
7	0.0136523	-0.0289267
7.1	0.0130948	-0.0289267
7.2	0.0132063	-0.0285922
7.3	0.0134293	-0.0294842
7.4	0.0136523	-0.0294842
7.5	0.0134293	-0.0290382
7.6	0.0134293	-0.0292612
7.7	0.0135408	-0.0292612
7.8	0.0135408	-0.0289267
7.9	0.0137638	-0.0289267
8	0.0143214	-0.0290382
8.1	0.0144329	-0.0290382
8.2	0.0144329	-0.0290382
8.3	0.0144329	-0.0291497
8.4	0.0143214	-0.0291497
8.5	0.0143214	-0.0291497
8.6	0.0143214	-0.0291497
8.7	0.0146559	-0.0291497
8.8	0.0149904	-0.0289267
8.9	0.0149904	-0.0289267
9	0.0151019	-0.0289267
9.1	0.0152134	-0.0284807
9.2	0.0152134	-0.0284807
9.3	0.0149904	-0.0280347
9.4	0.0149904	-0.0280347
9.5	0.0144329	-0.0280347
9.6	0.0143214	-0.0280347
9.7	0.0136523	-0.0280347
9.8	0.0135408	-0.0284807
9.9	0.0134293	-0.0287037
10	0.0134293	-0.0287037
10.1	0.0136523	-0.0287037
10.2	0.0140984	-0.0288152
10.3	0.0140984	-0.0287037
10.4	0.0140984	-0.0287037
10.5	0.0140984	-0.0281462
10.6	0.0138753	-0.0280347
10.7	0.0136523	-0.0280347
10.8	0.0133178	-0.0281462
10.9	0.0132063	-0.0281462
11	0.0132063	-0.0281462
11.1	0.0132063	-0.0281462
11.2	0.0132063	-0.0281462
11.3	0.0134293	-0.0281462
11.4	0.0140984	-0.0282577
11.5	0.0142099	-0.0284807
11.6	0.0140984	-0.0290382
11.7	0.0139868	-0.0291497
11.8	0.0134293	-0.0288152
11.9	0.0136523	-0.0285922
12	0.0140984	-0.0285922
12.1	0.0137638	-0.0284807
12.2	0.0137638	-0.0284807
12.3	0.0137638	-0.0284807
12.4	0.0137638	-0.0284807
12.5	0.0137638	-0.0282577
12.6	0.0137638	-0.0282577
12.7	0.0135408	-0.0282577
12.8	0.0135408	-0.0282577
12.9	0.0137638	-0.0283692
13	0.0137638	-0.0283692
13.1	0.0137638	-0.0282577
13.2	0.0137638	-0.0282577
13.3	0.0137638	-0.0282577
13.4	0.0136523	-0.0283692
13.5	0.0137638	-0.0284807
13.6	0.0137638	-0.0284807
13.7	0.0137638	-0.0284807
13.8	0.0138753	-0.0284807
13.9	0.0142099	-0.0284807
14	0.0144329	-0.0283692
14.1	0.0145444	-0.0278117
14.2	0.0145444	-0.0278117
14.3	0.0145444	-0.0278117
14.4	0.0142099	-0.0278117
14.5	0.0146559	-0.0275887
14.6	0.0145444	-0.0273656
14.7	0.0145444	-0.0272541
14.8	0.0143214	-0.0274771
14.9	0.0143214	-0.0274771
15	0.0143214	-0.0274771
15.1	0.0143214	-0.0274771
15.2	0.0143214	-0.0272541
15.3	0.0143214	-0.0272541
15.4	0.0133178	-0.0277002
15.5	0.0143214	-0.0285922
15.6	0.0147674	-0.0285922
15.7	0.0152134	-0.0280347
15.8	0.0152134	-0.0280347
15.9	0.0152134	-0.0280347
16	0.0156594	-0.0280347
16.1	0.0156594	-0.0280347
16.2	0.0156594	-0.0285922
16.3	0.0156594	-0.0287037
16.4	0.0157709	-0.0287037
16.5	0.0158824	-0.0285922
16.6	0.0159939	-0.0284807
16.7	0.0157709	-0.0282577
16.8	0.0155479	-0.0282577
16.9	0.0157709	-0.0282577
17	0.0157709	-0.0282577
17.1	0.0152134	-0.0283692
17.2	0.0151019	-0.0283692
17.3	0.0149904	-0.0283692
17.4	0.0149904	-0.0283692
17.5	0.0149904	-0.0283692
17.6	0.0148789	-0.0283692
17.7	0.0136523	-0.0280347
17.8	0.0136523	-0.0280347
17.9	0.0135408	-0.0282577
18	0.0135408	-0.0284807
18.1	0.0134293	-0.0284807
18.2	0.0134293	-0.0284807
18.3	0.0134293	-0.0284807
18.4	0.0134293	-0.0283692
18.5	0.0134293	-0.0279232
18.6	0.0134293	-0.0279232
18.7	0.0135408	-0.0279232
18.8	0.0133178	-0.0279232
18.9	0.0133178	-0.0277002
19	0.0132063	-0.0277002
19.1	0.0127603	-0.0279232
19.2	0.0127603	-0.0279232
19.3	0.0127603	-0.0279232
19.4	0.0127603	-0.0275887
19.5	0.0133178	-0.0274771
19.6	0.0134293	-0.0273656
19.7	0.0134293	-0.0273656
19.8	0.0134293	-0.0273656
19.9	0.0134293	-0.0273656
20	0.0134293	-0.0273656
20.1	0.0126488	-0.0281462
20.2	0.0126488	-0.0281462
20.3	0.0134293	-0.0280347
20.4	0.0134293	-0.0280347
20.5	0.0134293	-0.0280347
20.6	0.0134293	-0.0280347
20.7	0.0135408	-0.0277002
20.8	0.0137638	-0.0275887
20.9	0.0137638	-0.0275887
21	0.0139868	-0.0274771
21.1	0.0139868	-0.0274771
21.2	0.0139868	-0.0270311
21.3	0.0139868	-0.0270311
21.4	0.0139868	-0.0270311
21.5	0.0138753	-0.0266966
21.6	0.0138753	-0.0263621
21.7	0.0136523	-0.0260276
21.8	0.0134293	-0.0259161
21.9	0.0132063	-0.0258046
22	0.0132063	-0.0258046
22.1	0.0132063	-0.0258046
22.2	0.0136523	-0.0258046
22.3	0.0138753	-0.0256931
22.4	0.0138753	-0.0254701
22.5	0.0139868	-0.024355
22.6	0.0139868	-0.024355
22.7	0.0143214	-0.023686
22.8	0.0149904	-0.0237975
22.9	0.0144329	-0.0217904
23	0.0144329	-0.0235745
23.1	0.0151019	-0.0240205
23.2	0.0139868	-0.0242435
23.3	0.0139868	-0.0242435
