0	0.0520099	-0.0289267
0.1	0.0520099	-0.0297072
0.2	0.0518984	-0.0291497
0.3	0.0518984	-0.0291497
0.4	0.0518984	-0.0291497
0.5	0.0518984	-0.0291497
0.6	0.0518984	-0.0291497
0.7	0.0517869	-0.0304878
0.8	0.0517869	-0.0304878
0.9	0.0515639	-0.0295957
1	0.0512293	-0.0293727
1.1	0.0507833	-0.0293727
1.2	0.0503373	-0.0293727
1.3	0.0503373	-0.0293727
1.4	0.0503373	-0.0291497
1.5	0.0504488	-0.0289267
1.6	0.0504488	-0.0289267
1.7	0.0503373	-0.0290382
1.8	0.0503373	-0.0290382
1.9	0.0503373	-0.0290382
2	0.0503373	-0.0291497
2.1	0.0503373	-0.0291497
2.2	0.0502258	-0.0288152
2.3	0.0502258	-0.0288152
2.4	0.0503373	-0.0288152
2.5	0.0503373	-0.0288152
2.6	0.0503373	-0.0288152
2.7	0.0501143	-0.0292612
2.8	0.0501143	-0.0293727
2.9	0.0500028	-0.0293727
3	0.0497798	-0.0293727
3.1	0.0497798	-0.0293727
3.2	0.0497798	-0.0293727
3.3	0.0497798	-0.0293727
3.4	0.0497798	-0.0293727
3.5	0.0493338	-0.0293727
3.6	0.0493338	-0.0293727
3.7	0.0493338	-0.0293727
3.8	0.0493338	-0.0293727
3.9	0.0493338	-0.0293727
4	0.0506718	-0.0288152
4.1	0.0506718	-0.0288152
4.2	0.0506718	-0.0288152
4.3	0.0506718	-0.0288152
4.4	0.0506718	-0.0288152
4.5	0.0506718	-0.0288152
4.6	0.0500028	-0.0297072
4.7	0.0500028	-0.0297072
4.8	0.0500028	-0.0297072
4.9	0.0500028	-0.0297072
5	0.0505603	-0.0295957
5.1	0.0505603	-0.0295957
5.2	0.0505603	-0.0295957
5.3	0.0505603	-0.0295957
5.4	0.0505603	-0.0295957
5.5	0.0505603	-0.0295957
5.6	0.0505603	-0.0295957
5.7	0.0505603	-0.0308223
5.8	0.0504488	-0.0308223
5.9	0.0504488	-0.0308223
6	0.0500028	-0.0309338
6.1	0.0498913	-0.0309338
6.2	0.0496683	-0.0309338
6.3	0.0491108	-0.0303763
6.4	0.0491108	-0.0303763
6.5	0.0491108	-0.0303763
6.6	0.0491108	-0.0303763
6.7	0.0487762	-0.0302648
6.8	0.0487762	-0.0302648
6.9	0.0487762	-0.0302648
7	0.0487762	-0.0302648
7.1	0.0487762	-0.0302648
7.2	0.0488877	-0.0301533
7.3	0.0488877	-0.0301533
7.4	0.0488877	-0.0301533
7.5	0.0488877	-0.0301533
7.6	0.0488877	-0.0301533
7.7	0.0488877	-0.0301533
7.8	0.0488877	-0.0301533
7.9	0.0488877	-0.0301533
8	0.0488877	-0.0301533
8.1	0.0488877	-0.0301533
8.2	0.0483302	-0.0314913
8.3	0.0483302	-0.0314913
8.4	0.0483302	-0.0314913
8.5	0.0483302	-0.0314913
8.6	0.0483302	-0.0314913
8.7	0.0483302	-0.0314913
8.8	0.0483302	-0.0314913
8.9	0.0483302	-0.0314913
9	0.0483302	-0.0314913
9.1	0.0483302	-0.0314913
9.2	0.0483302	-0.0316028
9.3	0.0483302	-0.0316028
9.4	0.0482187	-0.0316028
9.5	0.0482187	-0.0316028
9.6	0.0481072	-0.0317143
9.7	0.0479957	-0.0318258
9.8	0.0479957	-0.0318258
9.9	0.0479957	-0.0321603
10	0.0479957	-0.0328294
10.1	0.0479957	-0.0328294
10.2	0.0479957	-0.0329409
10.3	0.0483302	-0.0329409
10.4	0.0485532	-0.0329409
10.5	0.0485532	-0.0329409
10.6	0.0491108	-0.0330524
10.7	0.0494453	-0.0332754
10.8	0.0494453	-0.0340559
10.9	0.0493338	-0.0341674
11	0.0493338	-0.0341674
11.1	0.0491108	-0.0341674
11.2	0.0491108	-0.0341674
11.3	0.0491108	-0.0340559
11.4	0.0491108	-0.0340559
11.5	0.0491108	-0.0340559
11.6	0.0491108	-0.0340559
11.7	0.0491108	-0.0340559
11.8	0.0491108	-0.0340559
11.9	0.0486647	-0.0343904
12	0.0486647	-0.0343904
12.1	0.0483302	-0.0352825
12.2	0.0483302	-0.0352825
12.3	0.0483302	-0.0352825
12.4	0.0484417	-0.0352825
12.5	0.0484417	-0.0352825
12.6	0.0484417	-0.0352825
12.7	0.0484417	-0.0352825
12.8	0.0484417	-0.0350595
12.9	0.0484417	-0.0350595
13	0.0484417	-0.0350595
13.1	0.0491108	-0.0347249
13.2	0.0491108	-0.0346134
13.3	0.0491108	-0.0346134
13.4	0.0492223	-0.0345019
13.5	0.0495568	-0.0343904
13.6	0.0495568	-0.0343904
13.7	0.0495568	-0.0343904
13.8	0.0495568	-0.0343904
13.9	0.0497798	-0.0343904
14	0.0500028	-0.0343904
14.1	0.0500028	-0.0343904
14.2	0.0500028	-0.0345019
14.3	0.0500028	-0.0346134
14.4	0.0501143	-0.0347249
14.5	0.0501143	-0.0347249
14.6	0.0503373	-0.035171
14.7	0.0503373	-0.0352825
14.8	0.0503373	-0.0352825
14.9	0.0496683	-0.035617
15	0.0496683	-0.035617
