0	-0.0247	0.04025
0.1	-0.02465	0.04021
0.2	-0.0244	0.04021
0.3	-0.02455	0.04015
0.4	-0.0247	0.04027
0.5	-0.0248	0.04039
0.6	-0.02487	0.04044
0.7	-0.02486	0.04034
0.8	-0.02482	0.04021
0.9	-0.02477	0.04025
1	-0.02461	0.04015
1.1	-0.02475	0.04
1.2	-0.02483	0.03981
1.3	-0.02503	0.03988
1.4	-0.02494	0.04009
1.5	-0.0248	0.04025
1.6	-0.02483	0.04027
1.7	-0.02491	0.04035
1.8	-0.02486	0.04047
1.9	-0.02493	0.04044
2	-0.02477	0.04047
2.1	-0.02486	0.04032
2.2	-0.02499	0.04026
2.3	-0.02482	0.04022
2.4	-0.0247	0.04023
2.5	-0.02443	0.04024
2.6	-0.02445	0.04015
2.7	-0.02462	0.04021
2.8	-0.02452	0.04021
2.9	-0.0246	0.04022
3	-0.02432	0.04019
3.1	-0.02412	0.04027
3.2	-0.02388	0.04031
3.3	-0.024	0.04027
3.4	-0.02421	0.04018
3.5	-0.02419	0.04001
3.6	-0.02425	0.04016
3.7	-0.02415	0.04036
3.8	-0.02407	0.04038
3.9	-0.02427	0.04029
4	-0.02436	0.04028
4.1	-0.02442	0.04027
4.2	-0.02434	0.04028
4.3	-0.02417	0.04023
4.4	-0.02421	0.04015
4.5	-0.02404	0.04022
4.6	-0.02391	0.04022
4.7	-0.02402	0.04022
4.8	-0.02405	0.0402
4.9	-0.02407	0.04021
5	-0.02407	0.04024
5.1	-0.02396	0.0403
5.2	-0.02392	0.04038
5.3	-0.02398	0.04035
5.4	-0.02377	0.04037
5.5	-0.02377	0.04048
5.6	-0.02391	0.04041
5.7	-0.02398	0.04059
5.8	-0.02416	0.04056
5.9	-0.02418	0.04045
6	-0.02414	0.04045
6.1	-0.02423	0.04016
6.2	-0.02412	0.03993
6.3	-0.02427	0.03991
6.4	-0.02415	0.03987
6.5	-0.02415	0.03983
6.6	-0.02401	0.03975
6.7	-0.02421	0.03943
6.8	-0.02433	0.03932
6.9	-0.02446	0.03931
7	-0.02467	0.03924
7.1	-0.02473	0.03911
